id_meci,id_rezervare,id_jucator_1,id_jucator_2,scor_1,scor_2,id_castigator,tip,stare
8620,22017,428,1179,3,2,428,privat,finalizat
8621,22021,2176,820,4,3,2176,privat,finalizat
8622,22022,2251,438,2,4,438,deschis,finalizat
8623,22024,775,536,3,5,536,privat,finalizat
8624,22028,434,,,,,deschis,expirat
8625,22030,828,633,1,3,633,privat,finalizat
8626,22031,1144,,,,,deschis,expirat
8627,22035,2281,428,3,4,428,privat,finalizat
8628,22037,1688,929,4,3,1688,deschis,finalizat
8629,22047,1075,1409,5,2,1075,privat,finalizat
8630,22050,749,897,2,3,897,deschis,finalizat
8631,22051,1060,627,1,5,627,privat,finalizat
8632,22057,451,41,5,2,451,privat,finalizat
8633,22058,1488,1287,3,0,1488,privat,finalizat
8634,22059,1777,621,,,,privat,fara_rezultat
8635,22062,1424,2281,1,5,2281,privat,finalizat
8636,22063,805,10,1,5,10,privat,finalizat
8637,22064,1159,966,5,4,1159,privat,finalizat
8638,22066,334,407,1,3,407,privat,finalizat
8639,22069,1241,1873,3,2,1241,privat,finalizat
8640,22071,1154,,,,,deschis,expirat
8641,22072,537,261,1,3,261,privat,finalizat
8642,22074,819,320,5,0,819,privat,finalizat
8643,22075,1022,1138,,,,privat,fara_rezultat
8644,22076,1095,1045,2,4,1045,privat,finalizat
8645,22077,2119,2317,,,,privat,fara_rezultat
8646,22079,794,2120,0,3,2120,privat,finalizat
8647,22081,2003,,,,,deschis,expirat
8648,22095,1657,1300,2,3,1300,privat,finalizat
8649,22099,1732,691,3,0,1732,privat,finalizat
8650,22102,1525,781,0,4,781,privat,finalizat
8651,22103,2025,1916,,,,privat,fara_rezultat
8652,22104,1000,2454,5,2,1000,privat,finalizat
8653,22109,529,,,,,deschis,expirat
8654,22111,1753,2095,,,,deschis,fara_rezultat
8655,22114,1687,109,3,0,1687,privat,finalizat
8656,22119,1178,428,1,4,428,deschis,finalizat
8657,22120,2467,2004,4,2,2467,privat,finalizat
8658,22121,1777,2243,0,4,2243,privat,finalizat
8659,22122,2357,608,,,,privat,fara_rezultat
8660,22123,255,2233,,,,privat,fara_rezultat
8661,22126,69,1301,2,4,1301,privat,finalizat
8662,22131,639,1982,1,5,1982,privat,finalizat
8663,22132,478,1657,2,5,1657,privat,finalizat
8664,22135,863,,,,,deschis,expirat
8665,22138,823,2280,3,2,823,deschis,finalizat
8666,22139,1294,2048,1,5,2048,privat,finalizat
8667,22141,722,,,,,deschis,expirat
8668,22148,2329,,,,,deschis,expirat
8669,22150,2496,2041,5,3,2496,privat,finalizat
8670,22151,1263,,,,,deschis,expirat
8671,22154,511,,,,,deschis,expirat
8672,22155,740,544,1,4,544,privat,finalizat
8673,22156,655,1482,1,4,1482,privat,finalizat
8674,22158,805,864,,,,privat,fara_rezultat
8675,22160,820,1448,3,4,1448,deschis,finalizat
8676,22164,1974,2113,,,,deschis,fara_rezultat
8677,22168,1677,636,,,,privat,fara_rezultat
8678,22170,627,611,0,4,611,privat,finalizat
8679,22177,952,1292,,,,privat,fara_rezultat
8680,22179,2228,1644,,,,privat,fara_rezultat
8681,22181,300,,,,,deschis,expirat
8682,22183,1631,587,2,3,587,privat,finalizat
8683,22184,869,1721,3,1,869,deschis,finalizat
8684,22186,1185,,,,,deschis,expirat
8685,22189,1688,56,,,,privat,fara_rezultat
8686,22190,1907,2109,4,0,1907,privat,finalizat
8687,22194,406,756,,,,privat,fara_rezultat
8688,22195,1446,561,0,3,561,deschis,finalizat
8689,22198,2067,1633,5,2,2067,privat,finalizat
8690,22200,510,2283,,,,deschis,fara_rezultat
8691,22202,2414,542,2,5,542,privat,finalizat
8692,22204,367,375,4,3,367,privat,finalizat
8693,22207,2294,1916,,,,deschis,fara_rezultat
8694,22208,2316,63,3,4,63,privat,finalizat
8695,22213,504,854,1,4,854,deschis,finalizat
8696,22214,1079,888,5,1,1079,deschis,finalizat
8697,22219,374,1619,0,3,1619,privat,finalizat
8698,22220,516,1420,3,2,516,privat,finalizat
8699,22222,1223,,,,,deschis,expirat
8700,22223,1696,,,,,deschis,expirat
8701,22224,28,756,4,1,28,privat,finalizat
8702,22228,2452,258,,,,privat,fara_rezultat
8703,22229,2208,1693,,,,deschis,fara_rezultat
8704,22230,1300,,,,,deschis,expirat
8705,22234,2056,1358,,,,privat,fara_rezultat
8706,22240,1236,436,4,1,1236,privat,finalizat
8707,22241,828,652,,,,deschis,fara_rezultat
8708,22243,1144,,,,,deschis,expirat
8709,22245,2120,2311,4,3,2120,privat,finalizat
8710,22246,1968,,,,,deschis,expirat
8711,22250,645,,,,,deschis,expirat
8712,22253,2095,1754,,,,privat,fara_rezultat
8713,22254,234,587,1,4,587,privat,finalizat
8714,22256,181,141,5,4,181,deschis,finalizat
8715,22258,547,736,,,,privat,fara_rezultat
8716,22260,1965,2225,,,,privat,fara_rezultat
8717,22264,2018,1369,2,4,1369,deschis,finalizat
8718,22265,1008,1739,,,,privat,fara_rezultat
8719,22266,1919,1821,0,4,1821,privat,finalizat
8720,22267,1155,1267,2,5,1267,privat,finalizat
8721,22268,558,1609,0,5,1609,privat,finalizat
8722,22270,2171,283,5,2,2171,deschis,finalizat
8723,22271,612,396,5,2,612,deschis,finalizat
8724,22275,193,1534,2,3,1534,privat,finalizat
8725,22279,16,110,2,4,110,privat,finalizat
8726,22284,2404,2458,,,,privat,fara_rezultat
8727,22285,2129,117,1,4,117,privat,finalizat
8728,22288,1374,694,3,4,694,deschis,finalizat
8729,22290,261,,,,,deschis,expirat
8730,22293,2261,1401,,,,deschis,fara_rezultat
8731,22296,1739,1025,0,4,1025,deschis,finalizat
8732,22299,615,745,4,2,615,privat,finalizat
8733,22300,171,1587,3,1,171,deschis,finalizat
8734,22303,249,28,0,3,28,privat,finalizat
8735,22305,1931,1568,0,3,1568,deschis,finalizat
8736,22310,1832,1823,3,0,1832,privat,finalizat
8737,22311,1419,1762,5,3,1419,privat,finalizat
8738,22313,633,1953,4,1,633,privat,finalizat
8739,22315,2427,1937,1,4,1937,privat,finalizat
8740,22316,1836,,,,,deschis,expirat
8741,22319,1566,260,3,0,1566,privat,finalizat
8742,22325,744,211,4,2,744,deschis,finalizat
8743,22327,2486,82,3,4,82,privat,finalizat
8744,22328,399,,,,,deschis,expirat
8745,22329,117,730,,,,privat,fara_rezultat
8746,22331,2149,,,,,deschis,expirat
8747,22333,1023,1713,4,2,1023,deschis,finalizat
8748,22336,434,287,5,0,434,privat,finalizat
8749,22340,229,1379,0,5,1379,privat,finalizat
8750,22343,894,,,,,deschis,expirat
8751,22344,1462,1631,,,,deschis,fara_rezultat
8752,22346,1903,156,4,2,1903,deschis,finalizat
8753,22348,1229,,,,,deschis,expirat
8754,22351,1094,738,1,5,738,privat,finalizat
8755,22353,1758,1884,0,3,1884,privat,finalizat
8756,22356,778,1727,3,5,1727,privat,finalizat
8757,22360,678,1125,2,4,1125,privat,finalizat
8758,22369,1946,1712,0,3,1712,deschis,finalizat
8759,22370,49,196,,,,privat,fara_rezultat
8760,22377,1609,87,4,5,87,privat,finalizat
8761,22378,249,873,3,1,249,deschis,finalizat
8762,22381,1615,400,1,3,400,privat,finalizat
8763,22382,954,1472,1,5,1472,privat,finalizat
8764,22383,2478,1940,3,5,1940,privat,finalizat
8765,22385,1945,857,2,5,857,deschis,finalizat
8766,22386,372,100,,,,deschis,fara_rezultat
8767,22387,2427,1095,4,3,2427,privat,finalizat
8768,22392,1098,1022,,,,deschis,fara_rezultat
8769,22397,1144,2141,5,0,1144,deschis,finalizat
8770,22400,837,2327,0,3,2327,privat,finalizat
8771,22405,2311,1093,,,,privat,fara_rezultat
8772,22406,125,495,4,1,125,privat,finalizat
8773,22407,1688,720,5,4,1688,privat,finalizat
8774,22408,1462,587,2,3,587,privat,finalizat
8775,22409,1011,1598,,,,deschis,fara_rezultat
8776,22410,1723,1458,3,5,1458,privat,finalizat
8777,22411,1164,2138,3,5,2138,privat,finalizat
8778,22413,696,1815,5,2,696,privat,finalizat
8779,22416,181,1226,,,,deschis,fara_rezultat
8780,22421,1281,,,,,deschis,expirat
8781,22426,1228,883,,,,privat,fara_rezultat
8782,22427,643,1953,5,3,643,deschis,finalizat
8783,22428,651,75,3,4,75,privat,finalizat
8784,22429,1968,,,,,deschis,expirat
8785,22430,794,649,5,1,794,privat,finalizat
8786,22434,2047,2344,2,4,2344,privat,finalizat
8787,22435,909,2239,1,5,2239,privat,finalizat
8788,22438,510,2283,0,3,2283,privat,finalizat
8789,22441,87,200,,,,privat,fara_rezultat
8790,22442,1099,1006,5,4,1099,privat,finalizat
8791,22445,641,114,,,,deschis,fara_rezultat
8792,22450,2443,2359,4,3,2443,privat,finalizat
8793,22454,2427,1874,5,4,2427,privat,finalizat
8794,22455,1036,209,,,,deschis,fara_rezultat
8795,22456,992,896,3,2,992,privat,finalizat
8796,22457,887,2281,1,4,2281,privat,finalizat
8797,22458,1238,651,4,2,1238,privat,finalizat
8798,22459,1884,1599,4,1,1884,privat,finalizat
8799,22460,1547,504,1,3,504,privat,finalizat
8800,22462,1759,,,,,deschis,expirat
8801,22466,1419,1154,3,2,1419,privat,finalizat
8802,22478,672,1806,1,4,1806,deschis,finalizat
8803,22479,760,91,,,,privat,fara_rezultat
8804,22480,538,189,2,4,189,deschis,finalizat
8805,22481,450,227,,,,privat,fara_rezultat
8806,22482,828,768,5,2,828,privat,finalizat
8807,22484,2005,10,4,5,10,privat,finalizat
8808,22486,2190,1071,3,5,1071,privat,finalizat
8809,22489,1946,2299,,,,deschis,fara_rezultat
8810,22490,2496,40,4,0,2496,privat,finalizat
8811,22493,1739,2018,5,2,1739,privat,finalizat
8812,22498,537,287,,,,privat,fara_rezultat
8813,22501,1946,646,3,1,1946,deschis,finalizat
8814,22503,901,2252,2,3,2252,privat,finalizat
8815,22504,1813,947,,,,privat,fara_rezultat
8816,22506,1178,1710,0,3,1710,privat,finalizat
8817,22507,997,2370,,,,privat,fara_rezultat
8818,22508,2348,694,1,5,694,privat,finalizat
8819,22511,300,2467,5,2,300,privat,finalizat
8820,22512,2004,,,,,deschis,expirat
8821,22513,2004,1113,3,0,2004,privat,finalizat
8822,22515,234,,,,,deschis,expirat
8823,22517,28,191,4,3,28,deschis,finalizat
8824,22519,2442,2443,3,1,2442,deschis,finalizat
8825,22522,1737,2004,4,0,1737,privat,finalizat
8826,22528,443,,,,,deschis,expirat
8827,22529,1737,2311,2,5,2311,privat,finalizat
8828,22531,2070,2366,4,1,2070,privat,finalizat
8829,22532,687,,,,,deschis,expirat
8830,22533,2185,,,,,deschis,expirat
8831,22539,633,1792,,,,privat,fara_rezultat
8832,22542,952,1045,0,4,1045,privat,finalizat
8833,22544,722,144,4,2,722,deschis,finalizat
8834,22545,1619,450,4,0,1619,privat,finalizat
8835,22548,2433,1483,4,2,2433,privat,finalizat
8836,22549,2329,102,,,,privat,fara_rezultat
8837,22550,41,1164,4,2,41,privat,finalizat
8838,22551,2168,7,0,4,7,privat,finalizat
8839,22552,1509,,,,,deschis,expirat
8840,22554,974,849,4,3,974,privat,finalizat
8841,22562,107,1478,4,5,1478,privat,finalizat
8842,22563,2189,866,5,2,2189,privat,finalizat
8843,22564,382,1661,3,0,382,privat,finalizat
8844,22567,1544,1000,1,5,1000,privat,finalizat
8845,22570,819,2108,,,,privat,fara_rezultat
8846,22571,2304,1965,5,2,2304,privat,finalizat
8847,22572,1506,1549,1,4,1549,deschis,finalizat
8848,22573,2327,2033,2,4,2033,privat,finalizat
8849,22574,1810,1126,2,4,1126,privat,finalizat
8850,22575,2329,1262,5,3,2329,privat,finalizat
8851,22576,1495,1415,5,2,1495,deschis,finalizat
8852,22580,1229,2498,4,3,1229,privat,finalizat
8853,22582,1039,2487,5,0,1039,privat,finalizat
8854,22583,2346,1866,4,5,1866,privat,finalizat
8855,22584,2157,1070,1,4,1070,privat,finalizat
8856,22587,2245,,,,,deschis,expirat
8857,22589,395,179,5,2,395,privat,finalizat
8858,22592,384,450,3,0,384,privat,finalizat
8859,22593,1095,231,3,1,1095,privat,finalizat
8860,22595,536,1944,,,,privat,fara_rezultat
8861,22596,2427,,,,,deschis,expirat
8862,22600,1287,1915,1,4,1915,privat,finalizat
8863,22606,1739,1731,,,,deschis,fara_rezultat
8864,22607,2366,901,2,4,901,deschis,finalizat
8865,22608,215,2033,5,4,215,privat,finalizat
8866,22609,1578,,,,,deschis,expirat
8867,22610,966,2098,3,4,2098,privat,finalizat
8868,22611,2286,200,2,4,200,privat,finalizat
8869,22617,666,948,5,0,666,privat,finalizat
8870,22619,2020,551,4,0,2020,privat,finalizat
8871,22620,1080,736,,,,privat,fara_rezultat
8872,22621,875,1127,5,1,875,privat,finalizat
8873,22627,450,1712,4,2,450,privat,finalizat
8874,22628,1663,1977,4,1,1663,privat,finalizat
8875,22630,1163,,,,,deschis,expirat
8876,22631,1113,2261,,,,privat,fara_rezultat
8877,22633,2496,1174,4,2,2496,privat,finalizat
8878,22635,342,1461,5,3,342,privat,finalizat
8879,22636,1688,1561,0,4,1561,privat,finalizat
8880,22645,2262,328,2,5,328,privat,finalizat
8881,22646,399,2409,,,,deschis,fara_rezultat
8882,22649,1884,1807,3,4,1807,privat,finalizat
8883,22652,379,654,,,,privat,fara_rezultat
8884,22661,2497,1977,4,2,2497,privat,finalizat
8885,22662,1232,397,5,4,1232,privat,finalizat
8886,22665,619,2308,1,4,2308,deschis,finalizat
8887,22666,1773,711,,,,privat,fara_rezultat
8888,22668,1864,2305,5,2,1864,deschis,finalizat
8889,22673,737,1015,,,,privat,fara_rezultat
8890,22674,453,348,0,4,348,privat,finalizat
8891,22677,1044,,,,,deschis,expirat
8892,22678,2031,2063,,,,deschis,fara_rezultat
8893,22686,1146,935,5,2,1146,privat,finalizat
8894,22689,1826,2228,3,4,2228,privat,finalizat
8895,22698,319,311,,,,privat,fara_rezultat
8896,22700,2033,1415,3,0,2033,privat,finalizat
8897,22701,1815,,,,,deschis,expirat
8898,22704,2127,937,5,3,2127,privat,finalizat
8899,22706,2384,2486,0,4,2486,deschis,finalizat
8900,22709,1420,1645,3,4,1645,deschis,finalizat
8901,22712,247,830,1,4,830,privat,finalizat
8902,22713,2235,1305,0,3,1305,privat,finalizat
8903,22714,830,964,4,1,830,privat,finalizat
8904,22715,1832,22,4,3,1832,privat,finalizat
8905,22718,2311,75,2,3,75,deschis,finalizat
8906,22720,755,255,5,3,755,privat,finalizat
8907,22722,1189,938,3,2,1189,privat,finalizat
8908,22723,1758,2455,1,3,2455,privat,finalizat
8909,22728,1756,2471,3,2,1756,deschis,finalizat
8910,22731,1030,289,,,,privat,fara_rezultat
8911,22738,1752,2163,5,4,1752,privat,finalizat
8912,22739,1620,2212,2,3,2212,deschis,finalizat
8913,22745,798,2344,5,0,798,privat,finalizat
8914,22746,152,101,1,3,101,privat,finalizat
8915,22747,2486,1446,,,,privat,fara_rezultat
8916,22749,787,1261,3,0,787,privat,finalizat
8917,22754,1329,1128,,,,privat,fara_rezultat
8918,22755,1277,576,,,,privat,fara_rezultat
8919,22756,1944,2447,2,4,2447,deschis,finalizat
8920,22759,2433,,,,,deschis,expirat
8921,22763,1907,69,1,4,69,privat,finalizat
8922,22764,2186,2272,5,2,2186,privat,finalizat
8923,22772,1762,2119,1,4,2119,privat,finalizat
8924,22773,1635,401,4,2,1635,privat,finalizat
8925,22774,537,1168,4,0,537,privat,finalizat
8926,22779,896,1495,5,4,896,privat,finalizat
8927,22781,1645,516,2,4,516,privat,finalizat
8928,22785,722,63,1,4,63,privat,finalizat
8929,22786,619,652,4,5,652,privat,finalizat
8930,22791,1291,553,1,5,553,privat,finalizat
8931,22793,28,2013,5,3,28,privat,finalizat
8932,22795,1323,1727,4,0,1323,privat,finalizat
8933,22802,983,1428,3,0,983,privat,finalizat
8934,22803,147,395,4,5,395,privat,finalizat
8935,22805,1965,109,1,5,109,privat,finalizat
8936,22806,159,2141,3,1,159,deschis,finalizat
8937,22816,608,602,1,4,602,deschis,finalizat
8938,22818,49,743,5,3,49,deschis,finalizat
8939,22820,1681,1155,2,3,1155,privat,finalizat
8940,22824,2159,1907,,,,privat,fara_rezultat
8941,22828,2310,2481,,,,privat,fara_rezultat
8942,22831,1752,721,0,3,721,deschis,finalizat
8943,22833,273,340,2,3,340,privat,finalizat
8944,22834,340,268,4,5,268,privat,finalizat
8945,22835,777,269,,,,privat,fara_rezultat
8946,22836,153,1048,,,,privat,fara_rezultat
8947,22839,304,2497,,,,privat,fara_rezultat
8948,22842,1447,1138,4,0,1447,deschis,finalizat
8949,22843,1564,1358,5,0,1564,privat,finalizat
8950,22845,2433,1864,4,5,1864,privat,finalizat
8951,22847,56,1688,,,,deschis,fara_rezultat
8952,22848,1483,41,2,4,41,privat,finalizat
8953,22856,1801,899,,,,privat,fara_rezultat
8954,22862,242,672,1,5,672,privat,finalizat
8955,22865,1644,1154,2,5,1154,deschis,finalizat
8956,22869,144,1269,,,,deschis,fara_rezultat
8957,22870,2142,1789,,,,privat,fara_rezultat
8958,22872,397,,,,,deschis,expirat
8959,22877,2018,737,3,2,2018,privat,finalizat
8960,22881,651,75,4,2,651,privat,finalizat
8961,22883,373,527,1,3,527,deschis,finalizat
8962,22886,610,,,,,deschis,expirat
8963,22887,738,79,3,4,79,privat,finalizat
8964,22889,1876,796,,,,deschis,fara_rezultat
8965,22891,1323,2091,4,2,1323,privat,finalizat
8966,22894,2110,2286,3,1,2110,privat,finalizat
8967,22897,1626,1935,4,2,1626,deschis,finalizat
8968,22898,162,439,3,2,162,privat,finalizat
8969,22900,1858,888,5,3,1858,privat,finalizat
8970,22903,1305,222,2,3,222,privat,finalizat
8971,22907,2470,538,5,3,2470,privat,finalizat
8972,22909,2093,2198,,,,privat,fara_rezultat
8973,22911,176,1283,3,0,176,deschis,finalizat
8974,22912,1093,,,,,deschis,expirat
8975,22916,1522,1029,1,4,1029,privat,finalizat
8976,22920,2233,,,,,deschis,expirat
8977,22923,1499,1717,3,1,1499,deschis,finalizat
8978,22924,1664,1938,,,,deschis,fara_rezultat
8979,22926,1480,1727,1,4,1727,privat,finalizat
8980,22928,2216,583,1,4,583,privat,finalizat
8981,22930,665,98,2,5,98,privat,finalizat
8982,22931,2485,2054,3,4,2054,deschis,finalizat
8983,22932,1223,1704,3,0,1223,privat,finalizat
8984,22934,275,475,4,1,275,deschis,finalizat
8985,22937,91,1022,1,3,1022,privat,finalizat
8986,22938,2095,722,5,0,2095,privat,finalizat
8987,22940,2227,1028,3,0,2227,privat,finalizat
8988,22942,2225,1549,5,2,2225,deschis,finalizat
8989,22948,1953,2316,4,1,1953,privat,finalizat
8990,22950,443,2316,5,3,443,deschis,finalizat
8991,22952,1777,1534,3,1,1777,privat,finalizat
8992,22954,2033,676,3,2,2033,privat,finalizat
8993,22955,300,1813,,,,privat,fara_rezultat
8994,22957,1201,260,3,1,1201,deschis,finalizat
8995,22960,1737,2366,5,2,1737,deschis,finalizat
8996,22966,1540,2169,1,3,2169,deschis,finalizat
8997,22968,2318,1333,,,,privat,fara_rezultat
8998,22970,1717,1044,3,1,1717,privat,finalizat
8999,22971,1169,83,4,3,1169,privat,finalizat
9000,22973,1301,909,0,4,909,privat,finalizat
9001,22974,1005,2310,3,4,2310,privat,finalizat
9002,22976,1508,,,,,deschis,expirat
9003,22983,2176,1112,4,2,2176,privat,finalizat
9004,22984,357,362,3,1,357,deschis,finalizat
9005,22987,1825,1343,3,1,1825,privat,finalizat
9006,22988,1124,809,3,1,1124,deschis,finalizat
9007,22994,2123,289,5,3,2123,privat,finalizat
9008,22996,960,2049,4,3,960,privat,finalizat
9009,22999,563,269,1,5,269,privat,finalizat
9010,23004,1937,1852,,,,privat,fara_rezultat
9011,23005,1419,2497,2,3,2497,privat,finalizat
9012,23008,2397,,,,,deschis,expirat
9013,23020,1226,1003,4,5,1003,privat,finalizat
9014,23024,122,1480,3,4,1480,deschis,finalizat
9015,23026,1519,639,3,0,1519,privat,finalizat
9016,23028,2474,1769,,,,privat,fara_rezultat
9017,23029,1705,1311,3,5,1311,deschis,finalizat
9018,23031,461,678,0,3,678,privat,finalizat
9019,23033,2085,1105,3,0,2085,deschis,finalizat
9020,23035,1282,391,2,5,391,privat,finalizat
9021,23036,1030,1282,3,2,1030,privat,finalizat
9022,23041,807,1682,0,4,1682,privat,finalizat
9023,23045,227,63,5,0,227,deschis,finalizat
9024,23046,883,1361,2,3,1361,deschis,finalizat
9025,23049,1739,971,5,3,1739,deschis,finalizat
9026,23056,1237,,,,,deschis,expirat
9027,23057,1646,881,4,5,881,deschis,finalizat
9028,23058,2138,1233,4,2,2138,privat,finalizat
9029,23062,2305,1791,4,5,1791,privat,finalizat
9030,23064,1169,161,4,2,1169,privat,finalizat
9031,23065,2297,,,,,deschis,expirat
9032,23067,1587,1516,4,3,1587,privat,finalizat
9033,23069,1633,1531,,,,privat,fara_rezultat
9034,23073,2448,792,,,,privat,fara_rezultat
9035,23075,1715,1434,4,1,1715,privat,finalizat
9036,23085,1564,1829,3,1,1564,privat,finalizat
9037,23089,2348,374,3,1,2348,deschis,finalizat
9038,23091,91,2317,5,2,91,privat,finalizat
9039,23096,1944,401,2,5,401,privat,finalizat
9040,23097,2225,664,5,0,2225,privat,finalizat
9041,23098,633,471,5,4,633,deschis,finalizat
9042,23104,1370,2340,,,,privat,fara_rezultat
9043,23108,2354,1402,4,3,2354,deschis,finalizat
9044,23109,1717,645,,,,deschis,fara_rezultat
9045,23115,1758,1226,1,4,1226,deschis,finalizat
9046,23121,338,2346,1,3,2346,deschis,finalizat
9047,23122,402,201,5,2,402,privat,finalizat
9048,23124,1563,206,5,2,1563,privat,finalizat
9049,23127,867,1472,3,0,867,privat,finalizat
9050,23128,670,1627,1,4,1627,privat,finalizat
9051,23133,2228,320,2,4,320,deschis,finalizat
9052,23137,2470,1630,4,0,2470,privat,finalizat
9053,23138,952,374,3,5,374,privat,finalizat
9054,23139,1808,1198,5,1,1808,privat,finalizat
9055,23141,144,1803,,,,privat,fara_rezultat
9056,23143,300,2309,2,4,2309,privat,finalizat
9057,23144,300,1233,4,0,300,privat,finalizat
9058,23148,2097,549,3,2,2097,deschis,finalizat
9059,23150,1519,827,,,,privat,fara_rezultat
9060,23151,774,160,2,4,160,privat,finalizat
9061,23154,2487,937,,,,privat,fara_rezultat
9062,23155,1444,1521,5,1,1444,privat,finalizat
9063,23160,678,1761,5,4,678,privat,finalizat
9064,23161,2012,2390,0,4,2390,privat,finalizat
9065,23162,604,1677,4,3,604,privat,finalizat
9066,23166,1359,,,,,deschis,expirat
9067,23171,775,1358,4,3,775,privat,finalizat
9068,23176,1329,1806,,,,privat,fara_rezultat
9069,23177,1305,2235,4,1,1305,deschis,finalizat
9070,23179,2225,2427,3,0,2225,privat,finalizat
9071,23180,2304,287,5,0,2304,deschis,finalizat
9072,23184,1098,1829,2,3,1829,privat,finalizat
9073,23187,583,899,2,3,899,privat,finalizat
9074,23190,1257,954,5,0,1257,deschis,finalizat
9075,23192,340,2184,4,5,2184,privat,finalizat
9076,23193,1128,2410,5,2,1128,deschis,finalizat
9077,23195,1387,,,,,deschis,expirat
9078,23198,451,992,5,2,451,privat,finalizat
9079,23202,1374,1644,4,3,1374,privat,finalizat
9080,23207,2434,1364,2,3,1364,privat,finalizat
9081,23208,2289,1700,1,4,1700,privat,finalizat
9082,23209,2203,104,4,2,2203,privat,finalizat
9083,23214,1973,2393,3,2,1973,deschis,finalizat
9084,23215,744,,,,,deschis,expirat
9085,23217,1966,1575,2,5,1575,privat,finalizat
9086,23219,1411,209,5,1,1411,privat,finalizat
9087,23220,646,952,1,5,952,privat,finalizat
9088,23222,2433,2065,3,4,2065,deschis,finalizat
9089,23223,802,,,,,deschis,expirat
9090,23226,1424,348,2,4,348,deschis,finalizat
9091,23227,568,998,2,5,998,privat,finalizat
9092,23231,895,2242,5,3,895,deschis,finalizat
9093,23232,542,2022,,,,deschis,fara_rezultat
9094,23233,1713,222,5,4,1713,privat,finalizat
9095,23235,749,781,1,4,781,privat,finalizat
9096,23238,765,1163,,,,privat,fara_rezultat
9097,23240,1753,1773,5,4,1753,deschis,finalizat
9098,23245,2110,1364,,,,deschis,fara_rezultat
9099,23247,1963,,,,,deschis,expirat
9100,23252,1753,1921,2,5,1921,privat,finalizat
9101,23254,287,1045,5,1,287,privat,finalizat
9102,23255,1129,517,4,1,1129,deschis,finalizat
9103,23260,300,2116,3,2,300,privat,finalizat
9104,23264,901,2116,5,1,901,deschis,finalizat
9105,23269,1210,2047,2,4,2047,privat,finalizat
9106,23270,820,778,3,0,820,privat,finalizat
9107,23271,974,,,,,deschis,expirat
9108,23272,2013,,,,,deschis,expirat
9109,23273,827,1004,3,1,827,privat,finalizat
9110,23276,1705,1995,2,5,1995,deschis,finalizat
9111,23282,1374,1168,3,1,1374,deschis,finalizat
9112,23285,1154,643,2,3,643,privat,finalizat
9113,23287,646,2436,2,5,2436,privat,finalizat
9114,23289,454,901,4,3,454,privat,finalizat
9115,23290,2233,1903,4,0,2233,privat,finalizat
9116,23291,465,1015,2,3,1015,privat,finalizat
9117,23292,49,,,,,deschis,expirat
9118,23293,2062,260,,,,privat,fara_rezultat
9119,23306,1656,76,0,3,76,deschis,finalizat
9120,23308,1489,,,,,deschis,expirat
9121,23309,1022,,,,,deschis,expirat
9122,23316,910,414,3,2,910,privat,finalizat
9123,23317,1144,1687,3,2,1144,privat,finalizat
9124,23319,881,649,,,,privat,fara_rezultat
9125,23321,2340,1213,4,3,2340,privat,finalizat
9126,23325,2098,541,5,2,2098,privat,finalizat
9127,23330,590,2223,4,5,2223,privat,finalizat
9128,23331,1782,736,1,4,736,privat,finalizat
9129,23333,979,868,,,,privat,fara_rezultat
9130,23334,2484,,,,,deschis,expirat
9131,23340,2126,2195,4,3,2126,deschis,finalizat
9132,23343,1129,1408,0,4,1408,privat,finalizat
9133,23346,1029,1821,5,3,1029,privat,finalizat
9134,23347,2340,720,5,1,2340,privat,finalizat
9135,23348,2243,2252,3,5,2252,privat,finalizat
9136,23350,916,2430,0,3,2430,privat,finalizat
9137,23351,342,2329,4,0,342,privat,finalizat
9138,23355,1164,720,1,3,720,deschis,finalizat
9139,23359,39,,,,,deschis,expirat
9140,23360,1807,258,,,,deschis,fara_rezultat
9141,23361,191,2183,4,2,191,privat,finalizat
9142,23362,274,1884,2,5,1884,privat,finalizat
9143,23364,2487,,,,,deschis,expirat
9144,23370,1634,1409,3,2,1634,privat,finalizat
9145,23373,1720,2025,2,3,2025,privat,finalizat
9146,23374,1431,2158,,,,deschis,fara_rezultat
9147,23375,1591,1168,3,2,1591,privat,finalizat
9148,23376,2024,910,,,,privat,fara_rezultat
9149,23381,1549,500,4,1,1549,privat,finalizat
9150,23382,2207,2470,,,,deschis,fara_rezultat
9151,23387,428,,,,,deschis,expirat
9152,23390,909,1191,1,3,1191,deschis,finalizat
9153,23393,937,,,,,deschis,expirat
9154,23394,1758,2067,1,5,2067,privat,finalizat
9155,23399,6,1563,,,,privat,fara_rezultat
9156,23402,1806,543,0,3,543,privat,finalizat
9157,23403,574,2443,,,,privat,fara_rezultat
9158,23405,2443,1286,2,3,1286,deschis,finalizat
9159,23406,1844,2308,,,,privat,fara_rezultat
9160,23408,1644,753,2,4,753,privat,finalizat
9161,23410,1397,279,2,3,279,privat,finalizat
9162,23413,1822,1712,,,,deschis,fara_rezultat
9163,23418,2305,1791,,,,privat,fara_rezultat
9164,23427,1008,348,1,4,348,privat,finalizat
9165,23428,1029,40,0,4,40,privat,finalizat
9166,23429,1673,1025,,,,privat,fara_rezultat
9167,23432,2324,802,3,4,802,deschis,finalizat
9168,23435,2004,,,,,deschis,expirat
9169,23437,2367,1439,5,2,2367,privat,finalizat
9170,23444,142,2409,3,0,142,privat,finalizat
